rank_a,rank_b,feature_a,feature_b,sign_a,sign_b,single_a_margin,single_b_margin,critical12_margin,additive_prediction,pair_margin,interaction,passes,condition,description_a,description_b,url_a,url_b
15,17,11414,12002,recipient_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.03125,0.0,False,bundle_patch_critical12_plus_rank015_rank017,phrases that indicate opinions or assertions about the subject matter,financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
15,18,11414,9001,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank015_rank018,phrases that indicate opinions or assertions about the subject matter,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
15,19,11414,9024,recipient_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank015_rank019,phrases that indicate opinions or assertions about the subject matter,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
15,21,11414,11545,recipient_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank015_rank021,phrases that indicate opinions or assertions about the subject matter,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
15,22,11414,9149,recipient_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank015_rank022,phrases that indicate opinions or assertions about the subject matter,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
15,23,11414,7531,recipient_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.03125,0.0,False,bundle_patch_critical12_plus_rank015_rank023,phrases that indicate opinions or assertions about the subject matter,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
15,26,11414,5990,recipient_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank015_rank026,phrases that indicate opinions or assertions about the subject matter,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
15,29,11414,321,recipient_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,-0.03125,0.015625,False,bundle_patch_critical12_plus_rank015_rank029,phrases that indicate opinions or assertions about the subject matter,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
15,30,11414,12313,recipient_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank015_rank030,phrases that indicate opinions or assertions about the subject matter,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
15,31,11414,1813,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank015_rank031,phrases that indicate opinions or assertions about the subject matter,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
15,32,11414,1100,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank015_rank032,phrases that indicate opinions or assertions about the subject matter,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
17,18,12002,9001,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank017_rank018,financial terms and values associated with stock performance,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
17,19,12002,9024,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank017_rank019,financial terms and values associated with stock performance,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
17,21,12002,11545,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank017_rank021,financial terms and values associated with stock performance,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
17,22,12002,9149,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank017_rank022,financial terms and values associated with stock performance,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
17,23,12002,7531,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank017_rank023,financial terms and values associated with stock performance,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
17,26,12002,5990,donor_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.03125,0.0,False,bundle_patch_critical12_plus_rank017_rank026,financial terms and values associated with stock performance,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
17,29,12002,321,donor_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,-0.015625,0.03125,False,bundle_patch_critical12_plus_rank017_rank029,financial terms and values associated with stock performance,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
17,30,12002,12313,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank017_rank030,financial terms and values associated with stock performance,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
17,31,12002,1813,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank017_rank031,financial terms and values associated with stock performance,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
17,32,12002,1100,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank017_rank032,financial terms and values associated with stock performance,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
18,19,9001,9024,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank018_rank019,specific characters and their representations in names and titles,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
18,21,9001,11545,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,-0.015625,-0.015625,False,bundle_patch_critical12_plus_rank018_rank021,specific characters and their representations in names and titles,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
18,22,9001,9149,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank018_rank022,specific characters and their representations in names and titles,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
18,23,9001,7531,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank018_rank023,specific characters and their representations in names and titles,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
18,26,9001,5990,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank018_rank026,specific characters and their representations in names and titles,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
18,29,9001,321,donor_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank018_rank029,specific characters and their representations in names and titles,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
18,30,9001,12313,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.03125,-0.015625,False,bundle_patch_critical12_plus_rank018_rank030,specific characters and their representations in names and titles,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
18,31,9001,1813,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank018_rank031,specific characters and their representations in names and titles,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
18,32,9001,1100,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank018_rank032,specific characters and their representations in names and titles,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
19,21,9024,11545,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank019_rank021,phrases that express desire or intention regarding collaboration and communication,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
19,22,9024,9149,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank019_rank022,phrases that express desire or intention regarding collaboration and communication,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
19,23,9024,7531,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank019_rank023,phrases that express desire or intention regarding collaboration and communication,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
19,26,9024,5990,donor_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank019_rank026,phrases that express desire or intention regarding collaboration and communication,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
19,29,9024,321,donor_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,-0.015625,0.03125,False,bundle_patch_critical12_plus_rank019_rank029,phrases that express desire or intention regarding collaboration and communication,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
19,30,9024,12313,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.03125,0.0,False,bundle_patch_critical12_plus_rank019_rank030,phrases that express desire or intention regarding collaboration and communication,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
19,31,9024,1813,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank019_rank031,phrases that express desire or intention regarding collaboration and communication,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
19,32,9024,1100,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank019_rank032,phrases that express desire or intention regarding collaboration and communication,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
21,22,11545,9149,recipient_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank021_rank022,references to credit reports and their related processes,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
21,23,11545,7531,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank021_rank023,references to credit reports and their related processes,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
21,26,11545,5990,recipient_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank021_rank026,references to credit reports and their related processes,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
21,29,11545,321,recipient_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank021_rank029,references to credit reports and their related processes,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
21,30,11545,12313,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.03125,-0.015625,False,bundle_patch_critical12_plus_rank021_rank030,references to credit reports and their related processes,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
21,31,11545,1813,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank021_rank031,references to credit reports and their related processes,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
21,32,11545,1100,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank021_rank032,references to credit reports and their related processes,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
22,23,9149,7531,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.015625,0.03125,True,bundle_patch_critical12_plus_rank022_rank023,key phrases related to established organizations and their foundations,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
22,26,9149,5990,recipient_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank022_rank026,key phrases related to established organizations and their foundations,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
22,29,9149,321,recipient_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,0.015625,0.046875,True,bundle_patch_critical12_plus_rank022_rank029,key phrases related to established organizations and their foundations,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
22,30,9149,12313,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank022_rank030,key phrases related to established organizations and their foundations,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
22,31,9149,1813,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank022_rank031,key phrases related to established organizations and their foundations,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
22,32,9149,1100,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank022_rank032,key phrases related to established organizations and their foundations,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
23,26,7531,5990,donor_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank023_rank026,"sections of code, specifically highlighting variable declarations and control structures in programming","references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
23,29,7531,321,donor_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,0.0,0.046875,False,bundle_patch_critical12_plus_rank023_rank029,"sections of code, specifically highlighting variable declarations and control structures in programming",phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
23,30,7531,12313,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank023_rank030,"sections of code, specifically highlighting variable declarations and control structures in programming",names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
23,31,7531,1813,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.015625,0.03125,True,bundle_patch_critical12_plus_rank023_rank031,"sections of code, specifically highlighting variable declarations and control structures in programming",expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
23,32,7531,1100,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank023_rank032,"sections of code, specifically highlighting variable declarations and control structures in programming",references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
26,29,5990,321,recipient_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,-0.03125,0.015625,False,bundle_patch_critical12_plus_rank026_rank029,"references to migration or transitions, particularly in a technological or procedural context",phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
26,30,5990,12313,recipient_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.03125,0.0,False,bundle_patch_critical12_plus_rank026_rank030,"references to migration or transitions, particularly in a technological or procedural context",names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
26,31,5990,1813,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank026_rank031,"references to migration or transitions, particularly in a technological or procedural context",expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
26,32,5990,1100,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank026_rank032,"references to migration or transitions, particularly in a technological or procedural context",references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
29,30,321,12313,donor_higher,donor_higher,-0.03125,-0.015625,0.0,-0.046875,0.0,0.046875,False,bundle_patch_critical12_plus_rank029_rank030,phrases and connections related to reasoning and justification,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
29,31,321,1813,donor_higher,donor_higher,-0.03125,0.0,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank029_rank031,phrases and connections related to reasoning and justification,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
29,32,321,1100,donor_higher,donor_higher,-0.03125,0.0,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank029_rank032,phrases and connections related to reasoning and justification,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
30,31,12313,1813,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank030_rank031,names of individuals and geographical locations,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
30,32,12313,1100,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank030_rank032,names of individuals and geographical locations,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
31,32,1813,1100,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank031_rank032,expressive statements of excitement and emotion,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
